"Site","SampleID","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength"
"MAP","oro160568",4.2,"oro16","sample","5/9/16",20,42.72248,-71.606722,2016-05-09,14.4109640802693
"MAP","oro162514",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro160660",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160661",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160572",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro162519",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro162520",7.2,"oro16","sample","9/2/16",36,42.72248,-71.606722,2016-09-02,13.131071643005
"MAP","oro162552",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955
"MAP","oro162554",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955
"MAP","oro160576",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro152083",3.1,"oro15","sample","8/22/15",34,42.72248,-71.606722,2015-08-22,13.6764421889005
"MAP","oro160578",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro152088",3.1,"oro15","sample","8/22/15",34,42.72248,-71.606722,2015-08-22,13.6764421889005
"MAP","oro160580",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro152091",3.2,"oro15","sample","8/29/15",35,42.72248,-71.606722,2015-08-29,13.361579224491
"MAP","oro160584",4.2,"oro16","sample","5/20/16",21,42.72248,-71.606722,2016-05-20,14.794080731342
"MAP","oro160675",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro162534",7.2,"oro16","sample","9/9/16",37,42.72248,-71.606722,2016-09-09,12.8027108943825
"MAP","oro160627",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160629",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro162570",7.2,"oro16","sample","10/1/16",40,42.72248,-71.606722,2016-10-01,11.7507942276116
"MAP","oro162571",7.2,"oro16","sample","10/1/16",40,42.72248,-71.606722,2016-10-01,11.7507942276116
"MAP","oro162555",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955
"MAP","oro160652",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro162557",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955
"MAP","oro160638",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622
"MAP","oro162562",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162563",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162496",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457
"MAP","oro162497",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457
"MAP","oro162498",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457
"MAP","oro160647",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro162551",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955
"MAP","oro160628",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro162501",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457
"MAP","oro162572",7.2,"oro16","sample","10/1/16",40,42.72248,-71.606722,2016-10-01,11.7507942276116
"MAP","oro160668",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160669",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160654",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160671",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro160672",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro162564",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162565",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162566",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162567",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162568",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239
"MAP","oro162500",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457
"MAP","oro162518",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro160650",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160651",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160604",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160670",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro160606",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro162509",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro160673",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro160674",4.2,"oro16","sample","7/9/16",28,42.72248,-71.606722,2016-07-09,15.1526709177891
"MAP","oro160405",4.2,"oro16","sample","4/29/16",18,42.72248,-71.606722,2016-04-29,14.0073862503015
"MAP","oro160626",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160645",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622
"MAP","oro160662",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160646",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160664",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160396",4.2,"oro16","sample","4/29/16",18,42.72248,-71.606722,2016-04-29,14.0073862503015
"MAP","oro162573",7.2,"oro16","sample","10/1/16",40,42.72248,-71.606722,2016-10-01,11.7507942276116
"MAP","oro160653",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160577",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro160618",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro162511",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro160641",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622
"MAP","oro160642",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622
"MAP","oro160643",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622
"MAP","oro160612",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160610",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160613",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160600",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160601",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160603",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160397",4.2,"oro16","sample","4/29/16",18,42.72248,-71.606722,2016-04-29,14.0073862503015
"MAP","oro160605",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160617",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160579",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro162512",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro162513",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202
"MAP","oro160611",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160624",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160609",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160649",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160614",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160615",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160616",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro160620",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160581",4.2,"oro16","sample","5/15/16",20,42.72248,-71.606722,2016-05-15,14.629263192076
"MAP","oro160625",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro152243",3.2,"oro15","sample","7/18/15",29,42.72248,-71.606722,2015-07-18,14.9699600584163
"MAP","oro160608",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro152246",3.2,"oro15","sample","7/18/15",29,42.72248,-71.606722,2015-07-18,14.9699600584163
"MAP","oro152249",3.1,"oro15","sample","7/18/15",29,42.72248,-71.606722,2015-07-18,14.9699600584163
"MAP","oro160659",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160648",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160663",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160619",4.2,"oro16","sample","6/4/16",23,42.72248,-71.606722,2016-06-04,15.1707108205889
"MAP","oro152250",3.1,"oro15","sample","7/18/15",29,42.72248,-71.606722,2015-07-18,14.9699600584163
"MAP","oro160622",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160658",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868
"MAP","oro160607",4.2,"oro16","sample","5/26/15",22,42.72248,-71.606722,2015-05-26,14.9408232265245
"MAP","oro160655",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAP","oro160621",4.2,"oro16","sample","6/10/16",24,42.72248,-71.606722,2016-06-10,15.2622664856874
"MAP","oro160657",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194
"MAS","oro162071",4.1,"oro16","sample","07/03/16",27,42.984078,-71.364988,2016-07-03,15.2808108526708
"MAS","oro162057",4.1,"oro16","sample","07/03/16",27,42.984078,-71.364988,2016-07-03,15.2808108526708
"MAS","oro162013",4.2,"oro16","sample","5/12/16",20,42.984078,-71.364988,2016-05-12,14.54595562241
"MAS","oro162068",4.1,"oro16","sample","07/03/16",27,42.984078,-71.364988,2016-07-03,15.2808108526708
"MAS","oro161996",4.2,"oro16","sample","5/12/16",20,42.984078,-71.364988,2016-05-12,14.54595562241
"MAS","oro163568",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163570",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro161990",4.2,"oro16","sample","5/12/16",20,42.984078,-71.364988,2016-05-12,14.54595562241
"MAS","oro162067",4.1,"oro16","sample","07/03/16",27,42.984078,-71.364988,2016-07-03,15.2808108526708
"MAS","oro151697",3.1,"oro15","sample","7/26/15",30,42.984078,-71.364988,2015-07-26,14.7601437948929
"MAS","oro151702",3.1,"oro15","sample","7/26/15",30,42.984078,-71.364988,2015-07-26,14.7601437948929
"MAS","oro163565",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro150495",3.2,"oro15","sample","8/1/15",31,42.984078,-71.364988,2015-08-01,14.5528911526157
"MAS","oro151371",3.1,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro163566",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro161997",4.2,"oro16","sample","5/12/16",20,42.984078,-71.364988,2016-05-12,14.54595562241
"MAS","oro151531",3.1,"oro15","sample","7/11/15",28,42.984078,-71.364988,2015-07-11,15.162720095107
"MAS","oro150482",3.2,"oro15","sample","8/1/15",31,42.984078,-71.364988,2015-08-01,14.5528911526157
"MAS","oro161987",4.2,"oro16","sample","5/12/16",20,42.984078,-71.364988,2016-05-12,14.54595562241
"MAS","oro163567",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro150503",3.1,"oro15","sample","8/1/15",31,42.984078,-71.364988,2015-08-01,14.5528911526157
"MAS","oro162556a",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163582",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163561",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro162062",4.1,"oro16","sample","07/03/16",27,42.984078,-71.364988,2016-07-03,15.2808108526708
"MAS","oro163192",7.1,"oro16","sample","10/4/16",41,42.984078,-71.364988,2016-10-04,11.6028855821276
"MAS","oro151541",3.1,"oro15","sample","7/11/15",28,42.984078,-71.364988,2015-07-11,15.162720095107
"MAS","oro151505",3.1,"oro15","sample","6/28/15",26,42.984078,-71.364988,2015-06-28,15.3410919334367
"MAS","oro151535",3.1,"oro15","sample","6/28/15",26,42.984078,-71.364988,2015-06-28,15.3410919334367
"MAS","oro163233",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro150467",3.1,"oro15","sample","7/11/15",28,42.984078,-71.364988,2015-07-11,15.162720095107
"MAS","oro163559",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro151692",3.1,"oro15","sample","7/26/15",30,42.984078,-71.364988,2015-07-26,14.7601437948929
"MAS","oro163563",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163214",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163215",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163583",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro16contaminated3564",7.1,"oro16","contaminant","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro151373",3.2,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro151380",3.1,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro163571",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro150468",3.1,"oro15","sample","7/11/15",28,42.984078,-71.364988,2015-07-11,15.162720095107
"MAS","oro163575",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro151355",3.2,"oro15","sample","8/12/15",33,42.984078,-71.364988,2015-08-12,14.1229609765815
"MAS","oro163576",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163579",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163562",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163578",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163545",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163217",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro151372",3.1,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro163218",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163221",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro151381",3.1,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro163572a",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163232",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163228",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163208",7.1,"oro16","sample","10/14/16",42,42.984078,-71.364988,2016-10-14,11.1244273040118
"MAS","oro163209",7.1,"oro16","sample","10/14/16",42,42.984078,-71.364988,2016-10-14,11.1244273040118
"MAS","oro163560",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163213",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163544",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163580",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163581",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro151544",3.1,"oro15","sample","6/28/15",26,42.984078,-71.364988,2015-06-28,15.3410919334367
"MAS","oro151346",3.2,"oro15","sample","8/12/15",33,42.984078,-71.364988,2015-08-12,14.1229609765815
"MAS","oro163196",7.1,"oro16","sample","10/14/16",42,42.984078,-71.364988,2016-10-14,11.1244273040118
"MAS","oro151383",3.1,"oro15","sample","7/19/15",29,42.984078,-71.364988,2015-07-19,14.970884184153
"MAS","oro163577",7.1,"oro16","sample","7/23/16",30,42.984078,-71.364988,2016-07-23,14.8240250591046
"MAS","oro163540",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163230",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163557",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163547",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163226",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163227",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163546",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163225",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163543",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163202",7.1,"oro16","sample","10/14/16",42,42.984078,-71.364988,2016-10-14,11.1244273040118
"MAS","oro163222",7.1,"oro16","sample","9/10/16",37,42.984078,-71.364988,2016-09-10,12.7616033598091
"MAS","oro163541",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163549",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163539",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163207",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163554",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163558",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163537",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163204",7.1,"oro16","sample","10/4/16",41,42.984078,-71.364988,2016-10-04,11.6028855821276
"MAS","oro163552",7.1,"oro16","sample","7/31/16",31,42.984078,-71.364988,2016-07-31,14.5528911526157
"MAS","oro163206",7.1,"oro16","sample","9/22/16",39,42.984078,-71.364988,2016-09-22,12.1834979577717
"MAS","oro163553",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MAS","oro163550",7.1,"oro16","sample","8/1/16",32,42.984078,-71.364988,2016-08-01,14.5162710421044
"MAS","oro163555",7.1,"oro16","sample","8/30/16",36,42.984078,-71.364988,2016-08-30,13.2808793944033
"MTV","oro163116",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824
"MTV","oro163129",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534
"MTV","oro163117",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824
"MTV","oro163115",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824
"MTV","oro163146",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163130",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534
"MTV","oro163131",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534
"MTV","oro163134",5.2,"oro16","sample","7/7/16",28,42.873336,-71.6843,2016-07-07,15.2065040281401
"MTV","oro163154",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163157",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163158",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163159",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163163",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163164",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163147",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163148",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163149",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163150",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163151mtv",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163152",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163153",5.2,"oro16","sample","7/14/16",29,42.873336,-71.6843,2016-07-14,15.0616829461849
"MTV","oro163175",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163177",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163179",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163180",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163181",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163118",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824
"MTV","oro163165",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163166",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163167",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163169",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855
"MTV","oro163170",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163171",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163174",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991
"MTV","oro163126",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534
"MTV","oro163128",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534
"MTV","oro163037",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163038",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163039",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163040",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599
"MTV","oro163041",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599
"MTV","oro163042",1.2,"oro16","sample","8/19/16",34,42.873336,-71.6843,2016-08-19,13.7733723873388
"MTV","oro163043",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163044",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163045",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163048",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163049",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
"MTV","oro163050",1.2,"oro16","sample","8/26/16",35,42.873336,-71.6843,2016-08-26,13.4599213965317
