SampleID,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Site,Date,WOY,HostSpecies
oro161964,SB709,SC506,4.2,oro16,16,F09,sample,HOL,7/20/16,30,NA
oro161965,SB710,SC506,4.2,oro16,16,F10,sample,HOL,7/20/16,30,NA
oro161966,SB711,SC506,4.2,oro16,16,F11,sample,HOL,7/20/16,30,NA
oro161967,SB712,SC506,4.2,oro16,16,F12,sample,HOL,7/20/16,30,NA
oro161968,SB701,SC507,4.2,oro16,16,G01,sample,HOL,7/20/16,30,NA
oro161969,SB702,SC507,4.2,oro16,16,G02,sample,HOL,7/20/16,30,NA
oro161970,SB703,SC507,4.2,oro16,16,G03,sample,HOL,7/20/16,30,NA
oro161971,SB704,SC507,4.2,oro16,16,G04,sample,HOL,7/20/16,30,NA
oro161972,SB708,SC505,4.2,oro16,16,E08,sample,HOL,7/13/16,29,NA
oro161973,SB709,SC505,4.2,oro16,16,E09,sample,HOL,7/13/16,29,NA
oro161974,SB710,SC505,4.2,oro16,16,E10,sample,HOL,7/13/16,29,NA
oro161975,SB711,SC505,4.2,oro16,16,E11,sample,HOL,7/13/16,29,NA
oro161976,SB712,SC505,4.2,oro16,16,E12,sample,HOL,7/13/16,29,NA
oro161977,SB701,SC506,4.2,oro16,16,F01,sample,HOL,7/13/16,29,NA
oro161978,SB702,SC506,4.2,oro16,16,F02,sample,HOL,7/13/16,29,NA
oro161979,SB703,SC506,4.2,oro16,16,F03,sample,HOL,7/13/16,29,NA
oro161980,SB704,SC506,4.2,oro16,16,F04,sample,HOL,7/13/16,29,NA
oro161981,SB705,SC506,4.2,oro16,16,F05,sample,HOL,7/13/16,29,NA
oro161982,SB707,SC506,4.2,oro16,16,F07,sample,HOL,7/13/16,29,NA
oro161983,SB708,SC507,4.2,oro16,16,G08,sample,HOL,7/20/16,30,NA
oro161987,SA703,SB501,4.2,oro16,12,A03,sample,MAS,5/12/16,20,NA
oro161990,SA702,SB501,4.2,oro16,12,A02,sample,MAS,5/12/16,20,NA
oro161996,SA704,SB501,4.2,oro16,12,A04,sample,MAS,5/12/16,20,NA
oro161997,SA706,SB501,4.2,oro16,12,A06,sample,MAS,5/12/16,20,NA
oro162013,SA705,SB501,4.2,oro16,12,A05,sample,MAS,5/12/16,20,NA
oro162057,SB710,SC508,4.1,oro16,10,H10,sample,MAS,07/03/16,27,NA
oro162062,SB712,SC508,4.1,oro16,10,H12,sample,MAS,07/03/16,27,NA
oro162067,SB709,SC508,4.1,oro16,10,H09,sample,MAS,07/03/16,27,NA
oro162068,SB711,SC508,4.1,oro16,10,H11,sample,MAS,07/03/16,27,NA
oro162071,SB707,SC508,4.1,oro16,10,H07,sample,MAS,07/03/16,27,NA
oro162084,SB705,SB506,1.2,oro16,01,F05,sample,HOP,4/10/2016,15,NA
oro162085,SB704,SB506,1.2,oro16,01,F04,sample,HOP,4/10/2016,15,NA
oro162086,SB703,SB506,1.2,oro16,01,F03,sample,HOP,4/10/2016,15,NA
oro162087,SB702,SB506,1.2,oro16,01,F02,sample,HOP,4/10/2016,15,NA
oro162088,SB701,SB506,1.2,oro16,01,F01,sample,HOP,4/10/2016,15,NA
oro162089,SB712,SB505,1.2,oro16,01,E12,sample,HOP,4/10/2016,15,NA
oro162090,SB711,SB505,1.2,oro16,01,E11,sample,HOP,4/10/2016,15,NA
oro162091,SB710,SB505,1.2,oro16,01,E10,sample,HOP,4/10/2016,15,NA
oro162092,SB709,SB505,1.2,oro16,01,E09,sample,HOP,4/10/2016,15,NA
oro162093,SB708,SB505,1.2,oro16,01,E08,sample,HOP,4/10/2016,15,NA
oro162094,SB707,SB505,1.2,oro16,01,E07,sample,HOP,4/10/2016,15,NA
oro162095,SB706,SB505,1.2,oro16,01,E06,sample,HOP,4/10/2016,15,NA
oro162096,SB704,SB505,1.2,oro16,01,E04,sample,HOP,4/16/2016,16,NA
oro162097,SB703,SB505,1.2,oro16,01,E03,sample,HOP,4/16/2016,16,NA
oro162098,SB702,SB505,1.2,oro16,01,E02,sample,HOP,4/16/2016,16,NA
oro162099,SB701,SB505,1.2,oro16,01,E01,sample,HOP,4/16/2016,16,NA
oro162100,SB712,SB504,1.2,oro16,01,D12,sample,HOP,4/16/2016,16,NA
oro162101,SB711,SB504,1.2,oro16,01,D11,sample,HOP,4/16/2016,16,NA
oro162102,SB710,SB504,1.2,oro16,01,D10,sample,HOP,4/16/2016,16,NA
oro162103,SB709,SB504,1.2,oro16,01,D09,sample,HOP,4/16/2016,16,NA
oro162104,SB708,SB504,1.2,oro16,01,D08,sample,HOP,4/16/2016,16,NA
oro162105,SB707,SB504,1.2,oro16,01,D07,sample,HOP,4/16/2016,16,NA
oro162106,SB706,SB504,1.2,oro16,01,D06,sample,HOP,4/16/2016,16,NA
oro162107,SB704,SB504,1.2,oro16,01,D04,sample,HOP,4/16/2016,16,NA
oro162108,SB703,SB504,1.2,oro16,01,D03,sample,HOP,4/23/2016,17,NA
oro162109,SB702,SB504,1.2,oro16,01,D02,sample,HOP,4/23/2016,17,NA
oro162110,SB701,SB504,1.2,oro16,01,D01,sample,HOP,4/23/2016,17,NA
oro162111,SB712,SB503,1.2,oro16,01,C12,sample,HOP,4/23/2016,17,NA
oro162112,SB711,SB503,1.2,oro16,01,C11,sample,HOP,4/23/2016,17,NA
oro162114,SB709,SB503,1.2,oro16,01,C09,sample,HOP,4/23/2016,17,NA
oro162115,SB708,SB503,1.2,oro16,01,C08,sample,HOP,4/23/2016,17,NA
oro162116,SB707,SB503,1.2,oro16,01,C07,sample,HOP,4/23/2016,17,NA
oro162117,SB706,SB503,1.2,oro16,01,C06,sample,HOP,4/23/2016,17,NA
oro162118,SB705,SB503,1.2,oro16,01,C05,sample,HOP,4/23/2016,17,NA
oro162119,SB704,SB503,1.2,oro16,01,C04,sample,HOP,4/23/2016,17,NA
oro162120,SB702,SB503,1.2,oro16,01,C02,sample,HOP,5/1/2016,18,NA
oro162121,SB701,SB503,1.2,oro16,01,C01,sample,HOP,5/1/2016,18,NA
oro162122,SB712,SB502,1.2,oro16,01,B12,sample,HOP,5/1/2016,18,NA
oro162123,SB711,SB502,1.2,oro16,01,B11,sample,HOP,5/1/2016,18,NA
oro162124,SB710,SB502,1.2,oro16,01,B10,sample,HOP,5/1/2016,18,NA
oro162125,SB709,SB502,1.2,oro16,01,B09,sample,HOP,5/1/2016,18,NA
oro162126,SB708,SB502,1.2,oro16,01,B08,sample,HOP,5/1/2016,18,NA
oro162127,SB707,SB502,1.2,oro16,01,B07,sample,HOP,5/1/2016,18,NA
oro162128,SB706,SB502,1.2,oro16,01,B06,sample,HOP,5/1/2016,18,NA
oro162129,SB705,SB502,1.2,oro16,01,B05,sample,HOP,5/1/2016,18,NA
oro162130,SB704,SB502,1.2,oro16,01,B04,sample,HOP,5/1/2016,18,NA
oro162131,SB703,SB502,1.2,oro16,01,B03,sample,HOP,5/1/2016,18,NA
oro162132,SB701,SB502,1.2,oro16,01,B01,sample,HOP,5/6/2016,19,NA
oro162133,SB712,SB501,1.2,oro16,01,A12,sample,HOP,5/6/2016,19,NA
oro162134,SB712,SB506,4.2,oro16,15,F12,sample,HOP,7/3/16,27,NA
oro162135,SB701,SB507,4.2,oro16,15,G01,sample,HOP,7/3/16,27,NA
oro162136,SB702,SB507,4.2,oro16,15,G02,sample,HOP,7/3/16,27,NA
oro162137,SB703,SB507,4.2,oro16,15,G03,sample,HOP,7/3/16,27,NA
oro162138,SB704,SB507,4.2,oro16,15,G04,sample,HOP,7/3/16,27,NA
oro162139,SB705,SB507,4.2,oro16,15,G05,sample,HOP,7/3/16,27,NA
oro162140,SB706,SB507,4.2,oro16,15,G06,sample,HOP,7/3/16,27,NA
oro162141,SB708,SB507,4.2,oro16,15,G08,sample,HOP,7/3/16,27,NA
oro162142,SB709,SB507,4.2,oro16,15,G09,sample,HOP,7/3/16,27,NA
oro162143,SB710,SB507,4.2,oro16,15,G10,sample,HOP,7/3/16,27,NA
oro162144,SB711,SB507,4.2,oro16,15,G11,sample,HOP,7/3/16,27,NA
oro162145,SB712,SB507,4.2,oro16,15,G12,sample,HOP,7/3/16,27,NA
oro162146,SB701,SB508,4.2,oro16,15,H01,sample,HOP,7/10/16,28,NA
oro162147,SB702,SB508,4.2,oro16,15,H02,sample,HOP,7/10/16,28,NA
oro162149,SB704,SB508,4.2,oro16,15,H04,sample,HOP,7/10/16,28,NA
oro162150,SB705,SB508,4.2,oro16,15,H05,sample,HOP,7/10/16,28,NA
oro162151,SB706,SB508,4.2,oro16,15,H06,sample,HOP,7/10/16,28,NA
oro162152,SB707,SB508,4.2,oro16,15,H07,sample,HOP,7/10/16,28,NA
oro162153,SB709,SB508,4.2,oro16,15,H09,sample,HOP,7/10/16,28,NA
oro162155,SB711,SB508,4.2,oro16,15,H11,sample,HOP,7/10/16,28,NA
oro162156,SB712,SB508,4.2,oro16,15,H12,sample,HOP,7/10/16,28,NA
oro162157,SB702,SC501,4.2,oro16,16,A02,sample,HOP,7/10/16,28,NA
oro162158,SB703,SC501,4.2,oro16,16,A03,sample,HOP,7/17/16,29,NA
oro162159,SB704,SC501,4.2,oro16,16,A04,sample,HOP,7/17/16,29,NA
oro162160,SB705,SC501,4.2,oro16,16,A05,sample,HOP,7/17/16,29,NA
oro162161,SB706,SC501,4.2,oro16,16,A06,sample,HOP,7/17/16,29,NA
oro162162,SB707,SC501,4.2,oro16,16,A07,sample,HOP,7/17/16,29,NA
oro162163,SB708,SC501,4.2,oro16,16,A08,sample,HOP,7/17/16,29,NA
oro162164,SB709,SC501,4.2,oro16,16,A09,sample,HOP,7/17/16,29,NA
oro162165,SB710,SC501,4.2,oro16,16,A10,sample,HOP,7/17/16,29,NA
oro162166,SB711,SC501,4.2,oro16,16,A11,sample,HOP,7/17/16,29,NA
oro162167,SB712,SC501,4.2,oro16,16,A12,sample,HOP,7/17/16,29,NA
oro162168,SB701,SC502,4.2,oro16,16,B01,sample,HOP,7/17/16,29,NA
oro162169,SB703,SC502,4.2,oro16,16,B03,sample,HOP,7/17/16,29,NA
oro162170,SB704,SC502,4.2,oro16,16,B04,sample,HOP,7/24/16,30,NA
oro162171,SB705,SC502,4.2,oro16,16,B05,sample,HOP,7/24/16,30,NA
oro162172,SB706,SC502,4.2,oro16,16,B06,sample,HOP,7/24/16,30,NA
oro162173,SB707,SC502,4.2,oro16,16,B07,sample,HOP,7/24/16,30,NA
oro162174,SB708,SC502,4.2,oro16,16,B08,sample,HOP,7/24/16,30,NA
oro162175,SB709,SC502,4.2,oro16,16,B09,sample,HOP,7/24/16,30,NA
oro162176,SB710,SC502,4.2,oro16,16,B10,sample,HOP,7/24/16,30,NA
oro162177,SB711,SC502,4.2,oro16,16,B11,sample,HOP,7/24/16,30,NA
oro162178,SB712,SC502,4.2,oro16,16,B12,sample,HOP,7/24/16,30,NA
oro162179,SB701,SC503,4.2,oro16,16,C01,sample,HOP,7/24/16,30,NA
oro162180,SB702,SC503,4.2,oro16,16,C02,sample,HOP,7/24/16,30,NA
oro162181,SB704,SC503,4.2,oro16,16,C04,sample,HOP,7/24/16,30,NA
oro162184,SA706,SB505,4.1,oro16,06,E06,sample,FOX,4/14/16,16,NA
oro162185,SA707,SB505,4.1,oro16,06,E07,sample,FOX,4/14/16,16,NA
oro162186,SA708,SB505,4.1,oro16,06,E08,sample,FOX,4/14/16,16,NA
oro162187,SA709,SB505,4.1,oro16,06,E09,sample,FOX,4/14/16,16,NA
oro162188,SA710,SB505,4.1,oro16,06,E10,sample,FOX,4/14/16,16,NA
oro162189,SA711,SB505,4.1,oro16,06,E11,sample,FOX,4/14/16,16,NA
oro162190,SA712,SB505,4.1,oro16,06,E12,sample,FOX,4/14/16,16,NA
oro162191,SA701,SC506,4.1,oro16,07,F01,sample,FOX,4/14/16,16,NA
oro162193,SA703,SB506,4.1,oro16,06,F03,sample,FOX,4/14/16,16,NA
oro162194,SA704,SB506,4.1,oro16,06,F04,sample,FOX,4/14/16,16,NA
oro162195,SA705,SB506,4.1,oro16,06,F05,sample,FOX,4/14/16,16,NA
oro162196,SA707,SB506,4.1,oro16,06,F07,sample,FOX,4/22/16,17,NA
oro162197,SA708,SB506,4.1,oro16,06,F08,sample,FOX,4/22/16,17,NA
oro162198,SA709,SB506,4.1,oro16,06,F09,sample,FOX,4/22/16,17,NA
oro162199,SA710,SB506,4.1,oro16,06,F10,sample,FOX,4/22/16,17,NA
oro162200,SA711,SB506,4.1,oro16,06,F11,sample,FOX,4/22/16,17,NA
oro162201,SA712,SB506,4.1,oro16,06,F12,sample,FOX,4/22/16,17,NA
oro162202,SA701,SB507,4.1,oro16,06,G01,sample,FOX,4/22/16,17,NA
oro162203,SA702,SB507,4.1,oro16,06,G02,sample,FOX,4/22/16,17,NA
oro162204,SA703,SB507,4.1,oro16,06,G03,sample,FOX,4/22/16,17,NA
oro162205,SA704,SB507,4.1,oro16,06,G04,sample,FOX,4/22/16,17,NA
oro162206,SA705,SB507,4.1,oro16,06,G05,sample,FOX,4/22/16,17,NA
oro162207,SA706,SB507,4.1,oro16,06,G06,sample,FOX,4/22/16,17,NA
oro162208,SA708,SB507,4.1,oro16,06,G08,sample,FOX,4/28/16,18,NA
oro162209,SA709,SB507,4.1,oro16,06,G09,sample,FOX,4/28/16,18,NA
oro162210,SA710,SB507,4.1,oro16,06,G10,sample,FOX,4/28/16,18,NA
oro162211,SA711,SB507,4.1,oro16,06,G11,sample,FOX,4/28/16,18,NA
oro162212,SA712,SB507,4.1,oro16,06,G12,sample,FOX,4/28/16,18,NA
oro162213,SA701,SB508,4.1,oro16,06,H01,sample,FOX,4/28/16,18,NA
oro162214,SA702,SB508,4.1,oro16,06,H02,sample,FOX,4/28/16,18,NA
oro162215,SA703,SB508,4.1,oro16,06,H03,sample,FOX,4/28/16,18,NA
oro162216,SA704,SB508,4.1,oro16,06,H04,sample,FOX,4/28/16,18,NA
oro162217,SA705,SB508,4.1,oro16,06,H05,sample,FOX,4/28/16,18,NA
oro162218,SA706,SB508,4.1,oro16,06,H06,sample,FOX,4/28/16,18,NA
oro162219,SA708,SB508,4.1,oro16,06,H08,sample,FOX,4/28/16,18,NA
oro162220,SA709,SB508,4.1,oro16,06,H09,sample,FOX,4/7/2016,15,NA
oro162221,SA710,SB508,4.1,oro16,06,H10,sample,FOX,4/7/2016,15,NA
oro162222,SA711,SB508,4.1,oro16,06,H11,sample,FOX,4/7/2016,15,NA
oro162224,SA702,SC501,4.1,oro16,07,A02,sample,FOX,4/7/2016,15,NA
oro162225,SA703,SC501,4.1,oro16,07,A03,sample,FOX,4/7/2016,15,NA
oro162226,SA704,SC501,4.1,oro16,07,A04,sample,FOX,4/7/2016,15,NA
oro162227,SA705,SC501,4.1,oro16,07,A05,sample,FOX,4/7/2016,15,NA
oro162228,SA706,SC501,4.1,oro16,07,A06,sample,FOX,4/7/2016,15,NA
oro162229,SA707,SC501,4.1,oro16,07,A07,sample,FOX,4/7/2016,15,NA
oro162230,SA708,SC501,4.1,oro16,07,A08,sample,FOX,4/7/2016,15,NA
oro162231,SA709,SC501,4.1,oro16,07,A09,sample,FOX,4/7/2016,15,NA
oro162232,SA710,SC501,4.1,oro16,07,A10,sample,FOX,5/12/2016,20,NA
oro162233,SA711,SC501,4.1,oro16,07,A11,sample,FOX,5/12/2016,20,NA
oro162234,SA712,SC501,4.1,oro16,07,A12,sample,FOX,5/12/2016,20,NA
oro162235,SA701,SC502,4.1,oro16,07,B01,sample,FOX,5/12/2016,20,NA
oro162236,SA703,SC502,4.1,oro16,07,B03,sample,FOX,5/12/2016,20,NA
oro162237,SA704,SC502,4.1,oro16,07,B04,sample,FOX,5/12/2016,20,NA
oro162238,SA705,SC502,4.1,oro16,07,B05,sample,FOX,5/12/2016,20,NA
oro162239,SA706,SC502,4.1,oro16,07,B06,sample,FOX,5/12/2016,20,NA
oro162240,SA707,SC502,4.1,oro16,07,B07,sample,FOX,5/12/2016,20,NA
oro162241,SA708,SC502,4.1,oro16,07,B08,sample,FOX,5/12/2016,20,NA
oro162242,SA709,SC502,4.1,oro16,07,B09,sample,FOX,5/12/2016,20,NA
oro162243,SA710,SC502,4.1,oro16,07,B10,sample,FOX,5/12/2016,20,NA
oro162244,SA711,SC502,4.1,oro16,07,B11,sample,FOX,5/19/2016,21,NA
oro162245,SA712,SC502,4.1,oro16,07,B12,sample,FOX,5/19/2016,21,NA
oro162248,SA704,SC503,4.1,oro16,07,C04,sample,FOX,5/19/2016,21,NA
oro162250,SA706,SC503,4.1,oro16,07,C06,sample,FOX,5/19/2016,21,NA
oro162251,SA707,SC503,4.1,oro16,07,C07,sample,FOX,5/19/2016,21,NA
oro162252,SA708,SC503,4.1,oro16,07,C08,sample,FOX,5/19/2016,21,NA
oro162253,SA709,SC503,4.1,oro16,07,C09,sample,FOX,5/19/2016,21,NA
oro162254,SA710,SC503,4.1,oro16,07,C10,sample,FOX,5/19/2016,21,NA
oro162256,SA712,SC503,4.1,oro16,07,C12,sample,FOX,5/26/2016,22,NA
oro162257,SA701,SC504,4.1,oro16,07,D01,sample,FOX,5/26/2016,22,NA
oro162258,SA711,SC504,4.1,oro16,07,D11,sample,FOX,5/26/2016,22,NA
oro162259,SA712,SC504,4.1,oro16,07,D12,sample,FOX,5/26/2016,22,NA
oro162260,SA701,SC505,4.1,oro16,07,E01,sample,FOX,5/26/2016,22,NA
oro162261,SA702,SC504,4.1,oro16,07,D02,sample,FOX,5/26/2016,22,NA
oro162262,SA703,SC504,4.1,oro16,07,D03,sample,FOX,5/26/2016,22,NA
oro162263,SA705,SC504,4.1,oro16,07,D05,sample,FOX,5/26/2016,22,NA
oro162264,SA706,SC504,4.1,oro16,07,D06,sample,FOX,5/26/2016,22,NA
oro162265,SA707,SC504,4.1,oro16,07,D07,sample,FOX,5/26/2016,22,NA
oro162266,SA708,SC504,4.1,oro16,07,D08,sample,FOX,5/26/2016,22,NA
oro162267,SA709,SC504,4.1,oro16,07,D09,sample,FOX,5/26/2016,22,NA
oro162268,SA710,SC504,4.1,oro16,07,D10,sample,FOX,6/2/2016,23,NA
oro162269,SA702,SC505,4.1,oro16,07,E02,sample,FOX,6/2/2016,23,NA
oro162270,SA703,SC505,4.1,oro16,07,E03,sample,FOX,6/2/2016,23,NA
oro162271,SA704,SC505,4.1,oro16,07,E04,sample,FOX,6/2/2016,23,NA
oro162272,SA706,SC505,4.1,oro16,07,E06,sample,FOX,6/2/2016,23,NA
oro162273,SA707,SC505,4.1,oro16,07,E07,sample,FOX,6/2/2016,23,NA
oro162274,SA708,SC505,4.1,oro16,07,E08,sample,FOX,6/2/2016,23,NA
oro162275,SA709,SC505,4.1,oro16,07,E09,sample,FOX,6/2/2016,23,NA
oro162276,SA710,SC505,4.1,oro16,07,E10,sample,FOX,6/2/2016,23,NA
oro162277,SA711,SC505,4.1,oro16,07,E11,sample,FOX,6/2/2016,23,NA
oro162278,SA712,SC505,4.1,oro16,07,E12,sample,FOX,6/2/2016,23,NA
oro162279,SA701,SB506,4.1,oro16,06,F01,sample,FOX,6/2/2016,23,NA
oro162280,SA702,SC506,4.1,oro16,07,F02,sample,FOX,6/9/2016,24,NA
oro162281,SA703,SC506,4.1,oro16,07,F03,sample,FOX,6/9/2016,24,NA
oro162282,SA704,SC506,4.1,oro16,07,F04,sample,FOX,6/9/2016,24,NA
oro162283,SA705,SC506,4.1,oro16,07,F05,sample,FOX,6/9/2016,24,NA
oro162334,SB704,SC506,5.1,oro16,22,F04,sample,FOX,7/7/16,28,NA
oro162335,SB703,SC506,5.1,oro16,22,F03,sample,FOX,7/7/16,28,NA
oro162336,SB702,SC506,5.1,oro16,22,F02,sample,FOX,7/7/16,28,NA
oro162337,SB701,SC506,5.1,oro16,22,F01,sample,FOX,7/7/16,28,NA
oro162338,SB712,SC505,5.1,oro16,22,E12,sample,FOX,7/7/16,28,NA
oro162340,SB712,SC506,5.1,oro16,22,F12,sample,FOX,6/30/16,27,NA
oro162341,SB701,SC507,5.1,oro16,22,G01,sample,FOX,6/30/16,27,NA
oro162342,SB702,SC507,5.1,oro16,22,G02,sample,FOX,6/30/16,27,NA
oro162343,SB703,SC507,5.1,oro16,22,G03,sample,FOX,6/30/16,27,NA
oro162344,SB704,SC507,5.1,oro16,22,G04,sample,FOX,6/30/16,27,NA
oro162345,SB705,SC507,5.1,oro16,22,G05,sample,FOX,6/30/16,27,NA
oro162346,SB706,SC507,5.1,oro16,22,G06,sample,FOX,6/30/16,27,NA
oro162347,SB708,SC507,5.1,oro16,22,G08,sample,FOX,6/30/16,27,NA
oro162349,SB710,SC507,5.1,oro16,22,G10,sample,FOX,6/30/16,27,NA
oro162350,SB711,SC507,5.1,oro16,22,G11,sample,FOX,6/30/16,27,NA
oro162351,SB712,SC507,5.1,oro16,22,G12,sample,FOX,6/30/16,27,NA
oro162353,SB702,SC508,5.1,oro16,22,H02,sample,FOX,6/23/16,26,NA
oro162355,SB704,SC508,5.1,oro16,22,H04,sample,FOX,6/23/16,26,NA
oro162356,SB705,SC508,5.1,oro16,22,H05,sample,FOX,6/23/16,26,NA
oro162357,SB706,SC508,5.1,oro16,22,H06,sample,FOX,6/23/16,26,NA
oro162359,SB709,SC508,5.1,oro16,22,H09,sample,FOX,6/23/16,26,NA
oro162360,SB710,SC508,5.1,oro16,22,H10,sample,FOX,6/23/16,26,NA
oro162365,SA704,SA501,5.2,oro16,23,A04,sample,FOX,6/16/16,25,NA
oro162367,SA706,SA501,5.2,oro16,23,A06,sample,FOX,6/16/16,25,NA
oro162369,SA708,SA501,5.2,oro16,23,A08,sample,FOX,6/16/16,25,NA
oro162372,SA711,SA501,5.2,oro16,23,A11,sample,FOX,6/16/16,25,NA
oro162373,SA712,SA501,5.2,oro16,23,A12,sample,FOX,6/16/16,25,NA
oro162374,SA701,SA502,5.2,oro16,23,B01,sample,FOX,6/16/16,25,NA
oro162378,SA706,SA502,5.2,oro16,23,B06,sample,FOX,6/9/16,24,NA
oro162380,SA707,SC506,4.1,oro16,07,F07,sample,FOX,6/9/2016,24,NA
oro162381,SA708,SC506,4.1,oro16,07,F08,sample,FOX,6/9/2016,24,NA
oro162382,SA709,SC506,4.1,oro16,07,F09,sample,FOX,6/9/2016,24,NA
oro162383,SA710,SC506,4.1,oro16,07,F10,sample,FOX,6/9/2016,24,NA
oro162384,SB705,SC506,5.1,oro16,22,F05,sample,FOX,7/7/16,28,NA
oro162385,SB707,SC506,5.1,oro16,22,F07,sample,FOX,7/7/16,28,NA
oro162386,SB708,SC506,5.1,oro16,22,F08,sample,FOX,7/7/16,28,NA
oro162387,SB709,SC506,5.1,oro16,22,F09,sample,FOX,7/7/16,28,NA
oro162388,SB710,SC506,5.1,oro16,22,F10,sample,FOX,7/7/16,28,NA
oro162389,SB711,SC506,5.1,oro16,22,F11,sample,FOX,7/7/16,28,NA
oro162397,SA704,SA503,5.2,oro16,23,C04,sample,FOX,7/14/16,29,NA
oro162398,SA705,SA503,5.2,oro16,23,C05,sample,FOX,7/14/16,29,NA
oro162399,SA706,SA503,5.2,oro16,23,C06,sample,FOX,7/14/16,29,NA
oro162400,SA707,SA503,5.2,oro16,23,C07,sample,FOX,7/14/16,29,NA
oro162402,SA709,SA503,5.2,oro16,23,C09,sample,FOX,7/21/16,30,NA
oro162407,SA702,SA504,5.2,oro16,23,D02,sample,FOX,7/21/16,30,NA
oro162408,SA703,SA504,5.2,oro16,23,D03,sample,FOX,7/21/16,30,NA
oro162409,SA705,SA504,5.2,oro16,23,D05,sample,FOX,7/21/16,30,NA
oro162410,SA706,SA504,5.2,oro16,23,D06,sample,FOX,7/21/16,30,NA
oro162413,SA709,SA504,5.2,oro16,23,D09,sample,FOX,7/21/16,30,NA
oro162414,SA710,SA504,5.2,oro16,23,D10,sample,FOX,7/28/16,31,NA
oro162417,SA701,SA505,5.2,oro16,23,E01,sample,FOX,7/28/16,31,NA
oro162419,SA703,SA505,5.2,oro16,23,E03,sample,FOX,7/28/16,31,NA
oro162421,SA706,SA505,5.2,oro16,23,E06,sample,FOX,7/28/16,31,NA
oro162425,SA710,SA505,5.2,oro16,23,E10,sample,FOX,7/28/16,31,NA
oro162426,SA711,SA505,5.2,oro16,23,E11,sample,FOX,8/4/16,32,NA
oro162427,SA712,SA505,5.2,oro16,23,E12,sample,FOX,8/4/16,32,NA
oro162429,SA702,SA506,5.2,oro16,23,F02,sample,FOX,8/4/16,32,NA
oro162430,SA703,SA506,5.2,oro16,23,F03,sample,FOX,8/4/16,32,NA
oro162431,SA704,SA506,5.2,oro16,23,F04,sample,FOX,8/4/16,32,NA
oro162433,SA707,SA506,5.2,oro16,23,F07,sample,FOX,8/4/16,32,NA
oro162440,SA702,SA507,5.2,oro16,23,G02,sample,FOX,8/11/16,33,NA
oro162441,SA703,SA507,5.2,oro16,23,G03,sample,FOX,8/11/16,33,NA
oro162444,SA706,SA507,5.2,oro16,23,G06,sample,FOX,8/11/16,33,NA
oro162446,SA709,SA507,5.2,oro16,23,G09,sample,FOX,8/11/16,33,NA
oro162447,SA710,SA507,5.2,oro16,23,G10,sample,FOX,8/11/16,33,NA
oro162450,SA701,SA508,5.2,oro16,23,H01,sample,FOX,8/18/16,34,NA
oro162451,SA702,SA508,5.2,oro16,23,H02,sample,FOX,8/18/16,34,NA
oro162452,SA703,SA508,5.2,oro16,23,H03,sample,FOX,8/18/16,34,NA
oro162455,SA706,SA508,5.2,oro16,23,H06,sample,FOX,8/18/16,34,NA
oro162456,SA707,SA508,5.2,oro16,23,H07,sample,FOX,8/18/16,34,NA
oro162459,SA711,SA508,5.2,oro16,23,H11,sample,FOX,8/18/16,34,NA
oro162461,SA702,SB501,5.2,oro16,24,A02,sample,FOX,8/18/16,34,NA
oro162462,SA703,SB501,5.2,oro16,24,A03,sample,FOX,8/25/16,35,NA
oro162463,SA704,SB501,5.2,oro16,24,A04,sample,FOX,8/25/16,35,NA
oro162464,SA705,SB501,5.2,oro16,24,A05,sample,FOX,8/25/16,35,NA
oro162465,SA706,SB501,5.2,oro16,24,A06,sample,FOX,8/25/16,35,NA
oro162466,SA707,SB501,5.2,oro16,24,A07,sample,FOX,8/25/16,35,NA
oro162468,SA709,SB501,5.2,oro16,24,A09,sample,FOX,8/25/16,35,NA
oro162469,SA710,SB501,5.2,oro16,24,A10,sample,FOX,8/25/16,35,NA
oro162471,SA712,SB501,5.2,oro16,24,A12,sample,FOX,8/25/16,35,NA
oro162472,SA701,SB502,5.2,oro16,24,B01,sample,FOX,8/25/16,35,NA
oro162473,SA703,SB502,5.2,oro16,24,B03,sample,FOX,8/25/16,35,NA
oro162476,SA706,SB502,5.2,oro16,24,B06,sample,FOX,9/1/16,36,NA
oro162477,SA707,SB502,5.2,oro16,24,B07,sample,FOX,9/1/16,36,NA
oro162484,SB702,SC501,7.2,oro16,43,A02,sample,MAP,7/18/16,30,NA
oro162485,SB703,SC501,7.2,oro16,43,A03,sample,MAP,7/18/16,30,NA
oro162486,SB704,SC501,7.2,oro16,43,A04,sample,MAP,7/18/16,30,NA
oro162487,SB705,SC501,7.2,oro16,43,A05,sample,MAP,7/18/16,30,NA
oro162488,SB706,SC501,7.2,oro16,43,A06,sample,MAP,7/18/16,30,NA
oro162489,SB707,SC501,7.2,oro16,43,A07,sample,MAP,7/18/16,30,NA
oro162490,SB708,SC501,7.2,oro16,43,A08,sample,MAP,7/18/16,30,NA
oro162491,SB709,SC501,7.2,oro16,43,A09,sample,MAP,7/18/16,30,NA
oro162492,SB710,SC501,7.2,oro16,43,A10,sample,MAP,7/18/16,30,NA
oro162493,SB711,SC501,7.2,oro16,43,A11,sample,MAP,7/18/16,30,NA
oro162495,SB701,SC502,7.2,oro16,43,B01,sample,MAP,7/18/16,30,NA
