SampleID,Site,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Date,WOY,HostSpecies,SiteLat,SiteLong,newDate
oro162155,HOP,SB711,SB508,4.2,oro16,15,H11,sample,7/10/16,28,NA,43.155838,-71.727587,2016-07-10
oro162156,HOP,SB712,SB508,4.2,oro16,15,H12,sample,7/10/16,28,NA,43.155838,-71.727587,2016-07-10
oro162157,HOP,SB702,SC501,4.2,oro16,16,A02,sample,7/10/16,28,NA,43.155838,-71.727587,2016-07-10
oro162158,HOP,SB703,SC501,4.2,oro16,16,A03,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162159,HOP,SB704,SC501,4.2,oro16,16,A04,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162160,HOP,SB705,SC501,4.2,oro16,16,A05,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162161,HOP,SB706,SC501,4.2,oro16,16,A06,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162162,HOP,SB707,SC501,4.2,oro16,16,A07,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162163,HOP,SB708,SC501,4.2,oro16,16,A08,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162164,HOP,SB709,SC501,4.2,oro16,16,A09,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162165,HOP,SB710,SC501,4.2,oro16,16,A10,sample,7/17/16,29,NA,NA,NA,NA
oro162166,HOP,SB711,SC501,4.2,oro16,16,A11,sample,7/17/16,29,NA,NA,NA,NA
oro162167,HOP,SB712,SC501,4.2,oro16,16,A12,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162168,HOP,SB701,SC502,4.2,oro16,16,B01,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162169,HOP,SB703,SC502,4.2,oro16,16,B03,sample,7/17/16,29,NA,43.155838,-71.727587,2016-07-17
oro162170,HOP,SB704,SC502,4.2,oro16,16,B04,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162171,HOP,SB705,SC502,4.2,oro16,16,B05,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162172,HOP,SB706,SC502,4.2,oro16,16,B06,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162173,HOP,SB707,SC502,4.2,oro16,16,B07,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162174,HOP,SB708,SC502,4.2,oro16,16,B08,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162175,HOP,SB709,SC502,4.2,oro16,16,B09,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162176,HOP,SB710,SC502,4.2,oro16,16,B10,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162177,HOP,SB711,SC502,4.2,oro16,16,B11,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162178,HOP,SB712,SC502,4.2,oro16,16,B12,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162179,HOP,SB701,SC503,4.2,oro16,16,C01,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162180,HOP,SB702,SC503,4.2,oro16,16,C02,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162181,HOP,SB704,SC503,4.2,oro16,16,C04,sample,7/24/16,30,NA,43.155838,-71.727587,2016-07-24
oro162184,FOX,SA706,SB505,4.1,oro16,06,E06,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162185,FOX,SA707,SB505,4.1,oro16,06,E07,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162186,FOX,SA708,SB505,4.1,oro16,06,E08,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162187,FOX,SA709,SB505,4.1,oro16,06,E09,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162188,FOX,SA710,SB505,4.1,oro16,06,E10,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162189,FOX,SA711,SB505,4.1,oro16,06,E11,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162190,FOX,SA712,SB505,4.1,oro16,06,E12,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162191,FOX,SA701,SC506,4.1,oro16,07,F01,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162193,FOX,SA703,SB506,4.1,oro16,06,F03,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162194,FOX,SA704,SB506,4.1,oro16,06,F04,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162195,FOX,SA705,SB506,4.1,oro16,06,F05,sample,4/14/16,16,NA,43.137939,-71.912814,2016-04-14
oro162196,FOX,SA707,SB506,4.1,oro16,06,F07,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162197,FOX,SA708,SB506,4.1,oro16,06,F08,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162198,FOX,SA709,SB506,4.1,oro16,06,F09,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162199,FOX,SA710,SB506,4.1,oro16,06,F10,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162200,FOX,SA711,SB506,4.1,oro16,06,F11,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162201,FOX,SA712,SB506,4.1,oro16,06,F12,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162202,FOX,SA701,SB507,4.1,oro16,06,G01,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162203,FOX,SA702,SB507,4.1,oro16,06,G02,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162204,FOX,SA703,SB507,4.1,oro16,06,G03,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162205,FOX,SA704,SB507,4.1,oro16,06,G04,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162206,FOX,SA705,SB507,4.1,oro16,06,G05,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162207,FOX,SA706,SB507,4.1,oro16,06,G06,sample,4/22/16,17,NA,43.137939,-71.912814,2016-04-22
oro162208,FOX,SA708,SB507,4.1,oro16,06,G08,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162209,FOX,SA709,SB507,4.1,oro16,06,G09,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162210,FOX,SA710,SB507,4.1,oro16,06,G10,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162211,FOX,SA711,SB507,4.1,oro16,06,G11,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162212,FOX,SA712,SB507,4.1,oro16,06,G12,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162213,FOX,SA701,SB508,4.1,oro16,06,H01,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162214,FOX,SA702,SB508,4.1,oro16,06,H02,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162215,FOX,SA703,SB508,4.1,oro16,06,H03,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162216,FOX,SA704,SB508,4.1,oro16,06,H04,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162217,FOX,SA705,SB508,4.1,oro16,06,H05,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162218,FOX,SA706,SB508,4.1,oro16,06,H06,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162219,FOX,SA708,SB508,4.1,oro16,06,H08,sample,4/28/16,18,NA,43.137939,-71.912814,2016-04-28
oro162220,FOX,SA709,SB508,4.1,oro16,06,H09,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162221,FOX,SA710,SB508,4.1,oro16,06,H10,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162222,FOX,SA711,SB508,4.1,oro16,06,H11,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162224,FOX,SA702,SC501,4.1,oro16,07,A02,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162225,FOX,SA703,SC501,4.1,oro16,07,A03,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162226,FOX,SA704,SC501,4.1,oro16,07,A04,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162227,FOX,SA705,SC501,4.1,oro16,07,A05,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162228,FOX,SA706,SC501,4.1,oro16,07,A06,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162229,FOX,SA707,SC501,4.1,oro16,07,A07,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162230,FOX,SA708,SC501,4.1,oro16,07,A08,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162231,FOX,SA709,SC501,4.1,oro16,07,A09,sample,4/7/16,15,NA,43.137939,-71.912814,2016-04-07
oro162232,FOX,SA710,SC501,4.1,oro16,07,A10,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162233,FOX,SA711,SC501,4.1,oro16,07,A11,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162234,FOX,SA712,SC501,4.1,oro16,07,A12,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162235,FOX,SA701,SC502,4.1,oro16,07,B01,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162236,FOX,SA703,SC502,4.1,oro16,07,B03,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162237,FOX,SA704,SC502,4.1,oro16,07,B04,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162238,FOX,SA705,SC502,4.1,oro16,07,B05,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162239,FOX,SA706,SC502,4.1,oro16,07,B06,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162240,FOX,SA707,SC502,4.1,oro16,07,B07,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162241,FOX,SA708,SC502,4.1,oro16,07,B08,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162242,FOX,SA709,SC502,4.1,oro16,07,B09,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162243,FOX,SA710,SC502,4.1,oro16,07,B10,sample,5/12/16,20,NA,43.137939,-71.912814,2016-05-12
oro162244,FOX,SA711,SC502,4.1,oro16,07,B11,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162245,FOX,SA712,SC502,4.1,oro16,07,B12,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162248,FOX,SA704,SC503,4.1,oro16,07,C04,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162250,FOX,SA706,SC503,4.1,oro16,07,C06,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162251,FOX,SA707,SC503,4.1,oro16,07,C07,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162252,FOX,SA708,SC503,4.1,oro16,07,C08,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162253,FOX,SA709,SC503,4.1,oro16,07,C09,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162254,FOX,SA710,SC503,4.1,oro16,07,C10,sample,5/19/16,21,NA,43.137939,-71.912814,2016-05-19
oro162256,FOX,SA712,SC503,4.1,oro16,07,C12,sample,5/26/16,22,NA,NA,NA,NA
oro162257,FOX,SA701,SC504,4.1,oro16,07,D01,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162258,FOX,SA711,SC504,4.1,oro16,07,D11,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162259,FOX,SA712,SC504,4.1,oro16,07,D12,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162260,FOX,SA701,SC505,4.1,oro16,07,E01,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162261,FOX,SA702,SC504,4.1,oro16,07,D02,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162262,FOX,SA703,SC504,4.1,oro16,07,D03,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162263,FOX,SA705,SC504,4.1,oro16,07,D05,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162264,FOX,SA706,SC504,4.1,oro16,07,D06,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162265,FOX,SA707,SC504,4.1,oro16,07,D07,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162266,FOX,SA708,SC504,4.1,oro16,07,D08,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162267,FOX,SA709,SC504,4.1,oro16,07,D09,sample,5/26/16,22,NA,43.137939,-71.912814,2016-05-26
oro162268,FOX,SA710,SC504,4.1,oro16,07,D10,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162269,FOX,SA702,SC505,4.1,oro16,07,E02,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162270,FOX,SA703,SC505,4.1,oro16,07,E03,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162271,FOX,SA704,SC505,4.1,oro16,07,E04,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162272,FOX,SA706,SC505,4.1,oro16,07,E06,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162273,FOX,SA707,SC505,4.1,oro16,07,E07,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162274,FOX,SA708,SC505,4.1,oro16,07,E08,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162275,FOX,SA709,SC505,4.1,oro16,07,E09,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162276,FOX,SA710,SC505,4.1,oro16,07,E10,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162277,FOX,SA711,SC505,4.1,oro16,07,E11,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162278,FOX,SA712,SC505,4.1,oro16,07,E12,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162279,FOX,SA701,SB506,4.1,oro16,06,F01,sample,6/2/16,23,NA,43.137939,-71.912814,2016-06-02
oro162280,FOX,SA702,SC506,4.1,oro16,07,F02,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162281,FOX,SA703,SC506,4.1,oro16,07,F03,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162282,FOX,SA704,SC506,4.1,oro16,07,F04,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162283,FOX,SA705,SC506,4.1,oro16,07,F05,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162334,FOX,SB704,SC506,5.1,oro16,22,F04,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162335,FOX,SB703,SC506,5.1,oro16,22,F03,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162336,FOX,SB702,SC506,5.1,oro16,22,F02,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162337,FOX,SB701,SC506,5.1,oro16,22,F01,sample,7/7/16,28,NA,NA,NA,NA
oro162338,FOX,SB712,SC505,5.1,oro16,22,E12,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162340,FOX,SB712,SC506,5.1,oro16,22,F12,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162341,FOX,SB701,SC507,5.1,oro16,22,G01,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162342,FOX,SB702,SC507,5.1,oro16,22,G02,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162343,FOX,SB703,SC507,5.1,oro16,22,G03,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162344,FOX,SB704,SC507,5.1,oro16,22,G04,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162345,FOX,SB705,SC507,5.1,oro16,22,G05,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162346,FOX,SB706,SC507,5.1,oro16,22,G06,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162347,FOX,SB708,SC507,5.1,oro16,22,G08,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162349,FOX,SB710,SC507,5.1,oro16,22,G10,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162350,FOX,SB711,SC507,5.1,oro16,22,G11,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162351,FOX,SB712,SC507,5.1,oro16,22,G12,sample,6/30/16,27,NA,43.137939,-71.912814,2016-06-30
oro162353,FOX,SB702,SC508,5.1,oro16,22,H02,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162355,FOX,SB704,SC508,5.1,oro16,22,H04,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162356,FOX,SB705,SC508,5.1,oro16,22,H05,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162357,FOX,SB706,SC508,5.1,oro16,22,H06,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162359,FOX,SB709,SC508,5.1,oro16,22,H09,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162360,FOX,SB710,SC508,5.1,oro16,22,H10,sample,6/23/16,26,NA,43.137939,-71.912814,2016-06-23
oro162365,FOX,SA704,SA501,5.2,oro16,23,A04,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162367,FOX,SA706,SA501,5.2,oro16,23,A06,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162369,FOX,SA708,SA501,5.2,oro16,23,A08,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162372,FOX,SA711,SA501,5.2,oro16,23,A11,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162373,FOX,SA712,SA501,5.2,oro16,23,A12,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162374,FOX,SA701,SA502,5.2,oro16,23,B01,sample,6/16/16,25,NA,43.137939,-71.912814,2016-06-16
oro162378,FOX,SA706,SA502,5.2,oro16,23,B06,sample,6/9/16,24,NA,NA,NA,NA
oro162380,FOX,SA707,SC506,4.1,oro16,07,F07,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162381,FOX,SA708,SC506,4.1,oro16,07,F08,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162382,FOX,SA709,SC506,4.1,oro16,07,F09,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162383,FOX,SA710,SC506,4.1,oro16,07,F10,sample,6/9/16,24,NA,43.137939,-71.912814,2016-06-09
oro162384,FOX,SB705,SC506,5.1,oro16,22,F05,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162385,FOX,SB707,SC506,5.1,oro16,22,F07,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162386,FOX,SB708,SC506,5.1,oro16,22,F08,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162387,FOX,SB709,SC506,5.1,oro16,22,F09,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162388,FOX,SB710,SC506,5.1,oro16,22,F10,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162389,FOX,SB711,SC506,5.1,oro16,22,F11,sample,7/7/16,28,NA,43.137939,-71.912814,2016-07-07
oro162397,FOX,SA704,SA503,5.2,oro16,23,C04,sample,7/14/16,29,NA,43.137939,-71.912814,2016-07-14
oro162398,FOX,SA705,SA503,5.2,oro16,23,C05,sample,7/14/16,29,NA,43.137939,-71.912814,2016-07-14
oro162399,FOX,SA706,SA503,5.2,oro16,23,C06,sample,7/14/16,29,NA,43.137939,-71.912814,2016-07-14
oro162400,FOX,SA707,SA503,5.2,oro16,23,C07,sample,7/14/16,29,NA,43.137939,-71.912814,2016-07-14
oro162402,FOX,SA709,SA503,5.2,oro16,23,C09,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162407,FOX,SA702,SA504,5.2,oro16,23,D02,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162408,FOX,SA703,SA504,5.2,oro16,23,D03,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162409,FOX,SA705,SA504,5.2,oro16,23,D05,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162410,FOX,SA706,SA504,5.2,oro16,23,D06,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162413,FOX,SA709,SA504,5.2,oro16,23,D09,sample,7/21/16,30,NA,43.137939,-71.912814,2016-07-21
oro162414,FOX,SA710,SA504,5.2,oro16,23,D10,sample,7/28/16,31,NA,43.137939,-71.912814,2016-07-28
oro162417,FOX,SA701,SA505,5.2,oro16,23,E01,sample,7/28/16,31,NA,43.137939,-71.912814,2016-07-28
oro162419,FOX,SA703,SA505,5.2,oro16,23,E03,sample,7/28/16,31,NA,43.137939,-71.912814,2016-07-28
oro162421,FOX,SA706,SA505,5.2,oro16,23,E06,sample,7/28/16,31,NA,43.137939,-71.912814,2016-07-28
oro162425,FOX,SA710,SA505,5.2,oro16,23,E10,sample,7/28/16,31,NA,43.137939,-71.912814,2016-07-28
oro162426,FOX,SA711,SA505,5.2,oro16,23,E11,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162427,FOX,SA712,SA505,5.2,oro16,23,E12,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162429,FOX,SA702,SA506,5.2,oro16,23,F02,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162430,FOX,SA703,SA506,5.2,oro16,23,F03,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162431,FOX,SA704,SA506,5.2,oro16,23,F04,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162433,FOX,SA707,SA506,5.2,oro16,23,F07,sample,8/4/16,32,NA,43.137939,-71.912814,2016-08-04
oro162440,FOX,SA702,SA507,5.2,oro16,23,G02,sample,8/11/16,33,NA,43.137939,-71.912814,2016-08-11
oro162441,FOX,SA703,SA507,5.2,oro16,23,G03,sample,8/11/16,33,NA,43.137939,-71.912814,2016-08-11
oro162444,FOX,SA706,SA507,5.2,oro16,23,G06,sample,8/11/16,33,NA,43.137939,-71.912814,2016-08-11
oro162446,FOX,SA709,SA507,5.2,oro16,23,G09,sample,8/11/16,33,NA,43.137939,-71.912814,2016-08-11
oro162447,FOX,SA710,SA507,5.2,oro16,23,G10,sample,8/11/16,33,NA,43.137939,-71.912814,2016-08-11
oro162450,FOX,SA701,SA508,5.2,oro16,23,H01,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162451,FOX,SA702,SA508,5.2,oro16,23,H02,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162452,FOX,SA703,SA508,5.2,oro16,23,H03,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162455,FOX,SA706,SA508,5.2,oro16,23,H06,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162456,FOX,SA707,SA508,5.2,oro16,23,H07,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162459,FOX,SA711,SA508,5.2,oro16,23,H11,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162461,FOX,SA702,SB501,5.2,oro16,24,A02,sample,8/18/16,34,NA,43.137939,-71.912814,2016-08-18
oro162462,FOX,SA703,SB501,5.2,oro16,24,A03,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162463,FOX,SA704,SB501,5.2,oro16,24,A04,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162464,FOX,SA705,SB501,5.2,oro16,24,A05,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162465,FOX,SA706,SB501,5.2,oro16,24,A06,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162466,FOX,SA707,SB501,5.2,oro16,24,A07,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162468,FOX,SA709,SB501,5.2,oro16,24,A09,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162469,FOX,SA710,SB501,5.2,oro16,24,A10,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162471,FOX,SA712,SB501,5.2,oro16,24,A12,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162472,FOX,SA701,SB502,5.2,oro16,24,B01,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162473,FOX,SA703,SB502,5.2,oro16,24,B03,sample,8/25/16,35,NA,43.137939,-71.912814,2016-08-25
oro162476,FOX,SA706,SB502,5.2,oro16,24,B06,sample,9/1/16,36,NA,43.137939,-71.912814,2016-09-01
oro162477,FOX,SA707,SB502,5.2,oro16,24,B07,sample,9/1/16,36,NA,43.137939,-71.912814,2016-09-01
oro162484,MAP,SB702,SC501,7.2,oro16,43,A02,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162485,MAP,SB703,SC501,7.2,oro16,43,A03,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162486,MAP,SB704,SC501,7.2,oro16,43,A04,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162487,MAP,SB705,SC501,7.2,oro16,43,A05,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162488,MAP,SB706,SC501,7.2,oro16,43,A06,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162489,MAP,SB707,SC501,7.2,oro16,43,A07,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162490,MAP,SB708,SC501,7.2,oro16,43,A08,sample,7/18/16,30,NA,NA,NA,NA
oro162491,MAP,SB709,SC501,7.2,oro16,43,A09,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162492,MAP,SB710,SC501,7.2,oro16,43,A10,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162493,MAP,SB711,SC501,7.2,oro16,43,A11,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162495,MAP,SB701,SC502,7.2,oro16,43,B01,sample,7/18/16,30,NA,42.72248,-71.606722,2016-07-18
oro162496,MAP,SB703,SC502,7.2,oro16,43,B03,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162497,MAP,SB704,SC502,7.2,oro16,43,B04,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162498,MAP,SB705,SC502,7.2,oro16,43,B05,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162499,MAP,SB706,SC502,7.2,oro16,43,B06,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162500,MAP,SB707,SC502,7.2,oro16,43,B07,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162501,MAP,SB708,SC502,7.2,oro16,43,B08,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162502,MAP,SB709,SC502,7.2,oro16,43,B09,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162503,MAP,SB710,SC502,7.2,oro16,43,B10,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
oro162504,MAP,SB711,SC502,7.2,oro16,43,B11,sample,7/30/16,31,NA,42.72248,-71.606722,2016-07-30
